position	post_id	post_by	post_text	post_published	comment_id	comment_by	is_reply	comment_message	comment_published	comment_like_count
184_2	152605961465739_757120137680982	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"Francisco Javier Bolívar Lupiáñez added 5 photos to the Programa Fiestas 2014 in Lobreños del mundo."	2014-08-15T14:41:00+0000	757122744347388	9cfb78ecde09e3550507aba0189de48d137c52bf	0	"Muchas gracias tita!!! yo también me acordaré de vosotros!! Que salga todo genial!!"	2014-08-15T14:48:50+0000	0
185_0	152605961465739_756557267737269	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"Q ya esta aqui San Agustín! !!!. Alguen tiene el libro de las fiestas? Me gustaria verlo"	2014-08-14T09:29:49+0000	756557814403881	a750b065c054c2766f2f9d5917e60bc288f775da	0	"Basi Galey Chica. Tu lo tienes q saber.  Informanos"	2014-08-14T09:32:12+0000	0
185_1	152605961465739_756557267737269	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"Q ya esta aqui San Agustín! !!!. Alguen tiene el libro de las fiestas? Me gustaria verlo"	2014-08-14T09:29:49+0000	756566427736353	97aee4373c99d92221b905c7bc297e5efdad1d09	0	"Te valgo yo?;-)"	2014-08-14T10:07:02+0000	1
185_2	152605961465739_756557267737269	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"Q ya esta aqui San Agustín! !!!. Alguen tiene el libro de las fiestas? Me gustaria verlo"	2014-08-14T09:29:49+0000	756566784402984	97aee4373c99d92221b905c7bc297e5efdad1d09	0		2014-08-14T10:08:04+0000	1
185_3	152605961465739_756557267737269	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"Q ya esta aqui San Agustín! !!!. Alguen tiene el libro de las fiestas? Me gustaria verlo"	2014-08-14T09:29:49+0000	756566894402973	97aee4373c99d92221b905c7bc297e5efdad1d09	0		2014-08-14T10:08:31+0000	1
185_4	152605961465739_756557267737269	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"Q ya esta aqui San Agustín! !!!. Alguen tiene el libro de las fiestas? Me gustaria verlo"	2014-08-14T09:29:49+0000	756566961069633	97aee4373c99d92221b905c7bc297e5efdad1d09	0		2014-08-14T10:08:52+0000	1
185_5	152605961465739_756557267737269	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"Q ya esta aqui San Agustín! !!!. Alguen tiene el libro de las fiestas? Me gustaria verlo"	2014-08-14T09:29:49+0000	756567021069627	97aee4373c99d92221b905c7bc297e5efdad1d09	0		2014-08-14T10:09:10+0000	1
185_6	152605961465739_756557267737269	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"Q ya esta aqui San Agustín! !!!. Alguen tiene el libro de las fiestas? Me gustaria verlo"	2014-08-14T09:29:49+0000	756567101069619	97aee4373c99d92221b905c7bc297e5efdad1d09	0		2014-08-14T10:09:32+0000	1
185_7	152605961465739_756557267737269	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"Q ya esta aqui San Agustín! !!!. Alguen tiene el libro de las fiestas? Me gustaria verlo"	2014-08-14T09:29:49+0000	756567184402944	97aee4373c99d92221b905c7bc297e5efdad1d09	0		2014-08-14T10:10:00+0000	1
185_8	152605961465739_756557267737269	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"Q ya esta aqui San Agustín! !!!. Alguen tiene el libro de las fiestas? Me gustaria verlo"	2014-08-14T09:29:49+0000	756567264402936	97aee4373c99d92221b905c7bc297e5efdad1d09	0		2014-08-14T10:10:16+0000	1
185_9	152605961465739_756557267737269	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"Q ya esta aqui San Agustín! !!!. Alguen tiene el libro de las fiestas? Me gustaria verlo"	2014-08-14T09:29:49+0000	756568737736122	5d6fa254dd206ff49ccb150073626d4b0c9f8f0b	0	"Allí nos veremos"	2014-08-14T10:16:21+0000	0
185_10	152605961465739_756557267737269	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"Q ya esta aqui San Agustín! !!!. Alguen tiene el libro de las fiestas? Me gustaria verlo"	2014-08-14T09:29:49+0000	756569741069355	a750b065c054c2766f2f9d5917e60bc288f775da	0	"Si me vale Adela Moron Barbero"	2014-08-14T10:20:18+0000	0
185_11	152605961465739_756557267737269	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"Q ya esta aqui San Agustín! !!!. Alguen tiene el libro de las fiestas? Me gustaria verlo"	2014-08-14T09:29:49+0000	756569827736013	97aee4373c99d92221b905c7bc297e5efdad1d09	0	"Por supuesto :-D"	2014-08-14T10:20:35+0000	0
192_0	152605961465739_748157345243928	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"Lobras esta tarde"	2014-07-29T20:40:42+0000	749069618486034	5f2ce636add4c4b45a9ae895fdd2cdef91262fe4	0	"Y aquí nació mi abuelo (Antonio López Monteoliva) el 03/08/1900, tuve el placer de estar aquí en marzo de 2009, un lugar que quiero volver, un lugar muy hermoso."	2014-07-31T09:17:42+0000	1
193_0	152605961465739_742353472490982	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"¿Quién se apunta?"	2014-07-19T16:45:34+0000	742402885819374	9cfb78ecde09e3550507aba0189de48d137c52bf	0	"yo! ;)"	2014-07-19T19:06:15+0000	1
193_1	152605961465739_742353472490982	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"¿Quién se apunta?"	2014-07-19T16:45:34+0000	742607979132198	cc45783b0fd7eaffa77245f0a507e42dc7f9d0c5	0	"me encantaaaaaaa"	2014-07-20T02:13:09+0000	0
193_2	152605961465739_742353472490982	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"¿Quién se apunta?"	2014-07-19T16:45:34+0000	742970065762656	e3fd008d9eed31e13d17d19b9dfe3605e6109c34	0	"No podemos ir tenemos bolo en Almería. ¡Que pena!"	2014-07-20T17:16:31+0000	1
193_3	152605961465739_742353472490982	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"¿Quién se apunta?"	2014-07-19T16:45:34+0000	743029929090003	b9cf34c5c837b39b933d0b70dfdbd2e649e7bfe8	0	"yo me apunto  pero hacer buenas tapas y la bebida fresquita que la lumbre da mucha sed"	2014-07-20T18:44:53+0000	2
193_4	152605961465739_742353472490982	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"¿Quién se apunta?"	2014-07-19T16:45:34+0000	743067202419609	d46e49b13326d40d7982fcf7898b9d9510cdab0d	0	"yo comparto lo de pepe lupiañez si hay pa jalar voy, tambien algun cubatita, yo os daré un poco de vino"	2014-07-20T19:56:50+0000	3
195_0	152605961465739_738165166243146	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"Para la jente q no tiene el canal Andalucía!!!!!"	2014-07-11T18:20:41+0000	738175332908796	a6e81f300cc4cd9db0598ca286b1dbbc5522ff15	0	"Graciassssssssss hermana!!!!!!! Como sabes que no tengo el canal me lo has mandado"	2014-07-11T18:46:07+0000	1
198_0	152605961465739_721758434550486	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"Un saludo de una cortijera Lobreña desde Barcelona"	2014-06-12T14:08:32+0000	723649024361427	c6f94f0812d33de3a837c6963e6fdeeafa6ee45e	0	"Vivas en el pueblo o en un cortijo debes sentirte lobreña"	2014-06-15T20:50:51+0000	0
202_0	152605961465739_666272076765789	29cc1edd5aea801b3dd1bb549f122c9bb3660b79		2014-02-28T03:10:38+0000	702319849827678	318efa91d07983345c48f5a234cafe30c1e83637	0	"No se ve bien el video¡¡¡"	2014-05-08T18:30:45+0000	0
202_1	152605961465739_666272076765789	29cc1edd5aea801b3dd1bb549f122c9bb3660b79		2014-02-28T03:10:38+0000	702458166480513	abcfca576ac585ae2090196ddcd2995f36a1593d	0	"ya voy a poner otro que sea más claro"	2014-05-09T01:52:04+0000	0
203_0	152605961465739_701448756581454	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"Que hermosa estas LOBRAS"	2014-05-07T00:21:59+0000	702318959827767	318efa91d07983345c48f5a234cafe30c1e83637	0	"preciosa de verdad¡¡¡¡"	2014-05-08T18:27:15+0000	0
204_0	152605961465739_677474205645576	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"RECORRIENDO EL SENDERO DE LOBRAS _ TIMAS"	2014-03-22T20:11:13+0000	693137734079223	ed271807803928f63e57baa974e7ca1bdf6ec444	0	"Valla jovencita mas movidas!!"	2014-04-21T13:45:35+0000	0
204_1	152605961465739_677474205645576	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"RECORRIENDO EL SENDERO DE LOBRAS _ TIMAS"	2014-03-22T20:11:13+0000	693648537361476	a6e81f300cc4cd9db0598ca286b1dbbc5522ff15	0	"Qué voluntad les ponen porque la pobre de atrás va hasta con muleta Jajajajaaaaaaa"	2014-04-22T14:28:58+0000	0
204_2	152605961465739_677474205645576	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"RECORRIENDO EL SENDERO DE LOBRAS _ TIMAS"	2014-03-22T20:11:13+0000	701450076581322	abcfca576ac585ae2090196ddcd2995f36a1593d	0	"yo también caminé. La primera vez que fui a Lobras me dejo el bus en el camino, me fui caminando hasta Timar y allí hice dedo hasta lobras. Llegué el día 28 de Agosto justo cuando estaba por empezar la procesión en homenaje a San Agustín y después estuve tres días de fiesta... ja .ja que hermoso que lo pasé con toda la gente especialmente con los Tarifa .y sus familias. Adela de Tarifa era prime hermana de mi abuelo, ella era Castillo Monteoliva o Monteoliva Castilla"	2014-05-07T00:27:03+0000	0
206_0	152605961465739_645503828842614	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"ya llegaron las primeras nieves"	2014-01-19T13:33:59+0000	645510245508639	5f2ce636add4c4b45a9ae895fdd2cdef91262fe4	0	"acredito que seja belo. Um beso a todos usteds"	2014-01-19T13:52:34+0000	0
206_1	152605961465739_645503828842614	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"ya llegaron las primeras nieves"	2014-01-19T13:33:59+0000	646222498770747	51e159591e3a1f6e7bd288be2c70d6198c933248	0	"Para que los jamones se curen bien"	2014-01-20T14:51:33+0000	0
208_0	152605961465739_644129635646700	29cc1edd5aea801b3dd1bb549f122c9bb3660b79		2014-01-16T19:47:11+0000	644214452304885	51e159591e3a1f6e7bd288be2c70d6198c933248	0	"Cuando yo estudiaba, mi profesor decía que los catalanes de las piedras sacan panes."	2014-01-17T00:29:01+0000	0
209_0	152605961465739_644130078979989	29cc1edd5aea801b3dd1bb549f122c9bb3660b79		2014-01-16T19:48:29+0000	644212972305033	51e159591e3a1f6e7bd288be2c70d6198c933248	0	"Muy bueno."	2014-01-17T00:23:12+0000	0
210_0	152605961465739_642990385760625	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"Pasé por Lobras en el mes de marzo de 2009  y me refrescante en una de sus fuentes"	2014-01-14T15:29:05+0000	643609725698691	d2a4af46ea6ca97f630c3b9ea2e46b7e9bdb2d3b	0	"Yo tambien pase por ese pueblo y vevi agua de  esa misma fuente y desde entonces boy cada año"	2014-01-15T19:05:47+0000	0
210_1	152605961465739_642990385760625	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"Pasé por Lobras en el mes de marzo de 2009  y me refrescante en una de sus fuentes"	2014-01-14T15:29:05+0000	643640982362232	5f2ce636add4c4b45a9ae895fdd2cdef91262fe4	0	"Me gustaría volver, si Dios quiere, tal vez en dos años voy a volver a Lobras"	2014-01-15T20:47:26+0000	0
211_0	152605961465739_632364160156581	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"nos atacan los zorros!!!!!!!!!!!!!"	2013-12-24T21:17:01+0000	633760703350260	a6e81f300cc4cd9db0598ca286b1dbbc5522ff15	0	"Pues cuidado con las gallinas!!!!"	2013-12-27T18:25:22+0000	0
211_1	152605961465739_632364160156581	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"nos atacan los zorros!!!!!!!!!!!!!"	2013-12-24T21:17:01+0000	639239329469064	c6f94f0812d33de3a837c6963e6fdeeafa6ee45e	0	"en tiempos  de crisis hasta los animales salvajes buscan comida, no estaria mal que se publicara al igual que en otros sitios se habla de los jabalies"	2014-01-06T21:06:37+0000	0
212_0	152605961465739_623194794406851	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"Escudo de Lobras"	2013-12-06T13:57:38+0000	623201431072854	5d6fa254dd206ff49ccb150073626d4b0c9f8f0b	0	"est muy chulo"	2013-12-06T14:18:14+0000	1
212_1	152605961465739_623194794406851	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"Escudo de Lobras"	2013-12-06T13:57:38+0000	623221834404147	5afc8b8bd1bcf2f27188f65df9b7d904f52fd993	0	"sabes que significa cada dibujo???"	2013-12-06T15:16:40+0000	1
212_2	152605961465739_623194794406851	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"Escudo de Lobras"	2013-12-06T13:57:38+0000	623232891069708	3b4470b38e72dc13c387e1c5592fb0cd8a7fc24b	0	"Le sobra la corona"	2013-12-06T15:42:53+0000	1
212_3	152605961465739_623194794406851	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"Escudo de Lobras"	2013-12-06T13:57:38+0000	623249474401383	64d44557a305d6c6262dfe5d63b73508f7023732	0	"Es guapísimooooooo!!!!"	2013-12-06T16:23:05+0000	1
212_4	152605961465739_623194794406851	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"Escudo de Lobras"	2013-12-06T13:57:38+0000	638867129506284	abcfca576ac585ae2090196ddcd2995f36a1593d	0	"hay que saber que significa cada cosa....debe tener muchos años y es necesario saber desde cuando esta este escudo... no se puede mirar desde una sola mirada"	2014-01-06T03:07:09+0000	0
213_0	152605961465739_638792082847122	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"Que el nuevo año que iniciamos nos ayude a comprendernos cada día un poquito más  que la familias y las comunidades seamos solidarias con los que más sufren  y vivamos la alegría de lo más profundo de nuestra alma. Mucha Paz para todos y que sean plenamente felices"	2014-01-05T23:28:33+0000	638841052842225	5f2ce636add4c4b45a9ae895fdd2cdef91262fe4	0	"gracias e un gran saludo a todos. besos"	2014-01-06T01:40:10+0000	0
214_0	152605961465739_635789643147366	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"Feliz año a todos los miembros"	2013-12-31T14:51:00+0000	635807286478935	5f2ce636add4c4b45a9ae895fdd2cdef91262fe4	0	"Con mucho gusto deseo lo mismo a todos los miembros de la Comunidad tienen. FELIZ AÑO NUEVO"	2013-12-31T15:35:09+0000	2
219_0	152605961465739_623245371068460	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"¡¡Muy pronto disponibles las sudaderas y alfombrillas de ratón-calendario de Lobras2014!!"	2013-12-06T16:14:35+0000	623268377732826	3b4470b38e72dc13c387e1c5592fb0cd8a7fc24b	0	"son las que regala conchi"	2013-12-06T17:01:57+0000	1
220_0	152605961465739_603709289688735	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"Saludos Lobreñ@s.  He leído que algunos de vosotros os interesaba saber donde podíais ver el pregón de las fiestas de este año a cargo de Ezequiel Martínez.  Entre otras muchísimas cosas bien dichas por Ezequiel  se recordó la historia de la campana de Lobras (Alejandra). Estoy seguro que muchos de los nuevos miembros del grupo conocedores de la historia  familiares al otro lado del charco y Lobreños de raíces y corazón; querrán escuchar.   Os pongo el enlace al canal de José Peña en youtube con el pregón dividido en tres vídeos.   http://www.youtube.com/watch?v=cIzQjcU06-8  También aprovecho para dejaros la dirección del blog del Centro Guadalinfo de Lobras  donde gracias al buenhacer de Ana De Guadalinfo De Lobras y de todos sus participantes; podéis encontrar muchísima información  resumen y fotos de los eventos que tienen lugar a lo largo del año en Lobras y las innumerables actividades que realizan.   http://guadalinfodelobras.blogspot.com.es/"	2013-10-28T23:39:12+0000	603770213015976	e810f221e171585588362b377eb858838dbc4051	0	"La campana es un símbolo que mantiene el nexo de nuestra familia argentina con el origen en Lobras."	2013-10-29T03:16:02+0000	1
221_0	152605961465739_603698196356511	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"Quisiera formar parte del grupo Lobreños del mundo"	2013-10-28T23:00:15+0000	603703153022682	8b7e8c1eadc4c8900561aa58e410a623f8ba7239	0	"¡Hola Antonio! Está hecho. Ya formas parte del grupo, un saludo."	2013-10-28T23:17:24+0000	0
222_0	152605961465739_577120872347577	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"Ya tenemos el vídeo de la actuación de don Juan Carlos de Morbón "	2013-09-06T20:43:28+0000	577129712346693	20ec418bf584a53b97ddf1becaa397298bb6960d	0	"Os felicito teneis mucha imaginación y la llevais muy bien a la práctica, un beso"	2013-09-06T21:12:52+0000	1
222_1	152605961465739_577120872347577	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"Ya tenemos el vídeo de la actuación de don Juan Carlos de Morbón "	2013-09-06T20:43:28+0000	577153532344311	38aa15de627ec848163a33b05e9623707ccecd0b	0	Genial!!!	2013-09-06T22:52:05+0000	1
222_2	152605961465739_577120872347577	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"Ya tenemos el vídeo de la actuación de don Juan Carlos de Morbón "	2013-09-06T20:43:28+0000	577378258988505	43d292aee4767ca0b495197f7ffeb9f6ecfa946c	0	"Para el año que viene, quedais contratados. Teneis arte !!!"	2013-09-07T08:16:08+0000	1
222_3	152605961465739_577120872347577	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"Ya tenemos el vídeo de la actuación de don Juan Carlos de Morbón "	2013-09-06T20:43:28+0000	581227438603587	d2a4af46ea6ca97f630c3b9ea2e46b7e9bdb2d3b	0	"Un gran pincelada de humor para unas fiestas maravillosas"	2013-09-15T20:31:45+0000	0
222_4	152605961465739_577120872347577	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"Ya tenemos el vídeo de la actuación de don Juan Carlos de Morbón "	2013-09-06T20:43:28+0000	601735039886160	abcfca576ac585ae2090196ddcd2995f36a1593d	0	"Loli donde puedo ubicar el video del homenaje a los Monteoliva- o con la campaña de la Iglesia?"	2013-10-25T02:27:42+0000	0
223_0	152605961465739_593780150681649	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"Alguien tiene grabado el pregon de este año?"	2013-10-11T14:54:26+0000	593783310681333	fb0d149193187d34e534b4a0cb6a51b1044f3647	0	"esta en la página de ana de guadalinfo lobras un beso"	2013-10-11T15:02:04+0000	0
223_1	152605961465739_593780150681649	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"Alguien tiene grabado el pregon de este año?"	2013-10-11T14:54:26+0000	593785387347792	97aee4373c99d92221b905c7bc297e5efdad1d09	0	"Muchas gracias guapísima,un beso"	2013-10-11T15:04:53+0000	0
223_2	152605961465739_593780150681649	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"Alguien tiene grabado el pregon de este año?"	2013-10-11T14:54:26+0000	593856547340676	43d292aee4767ca0b495197f7ffeb9f6ecfa946c	0	"Adela te los he mandado  !!!"	2013-10-11T17:42:02+0000	0
223_3	152605961465739_593780150681649	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"Alguien tiene grabado el pregon de este año?"	2013-10-11T14:54:26+0000	601729699886694	abcfca576ac585ae2090196ddcd2995f36a1593d	0	"yo también lo quiero... me lo pueden mandar"	2013-10-25T02:10:37+0000	0
224_0	152605961465739_576659689060362	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"Para los que no pudieron disfrutarlo  una pequeña muestra..........."	2013-09-05T17:48:16+0000	576670069059324	38aa15de627ec848163a33b05e9623707ccecd0b	0	"Emiliopuedo coger el enlace para ponerlo en el resumen del blog de guadalinfo lobras?"	2013-09-05T18:21:16+0000	0
224_1	152605961465739_576659689060362	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"Para los que no pudieron disfrutarlo  una pequeña muestra..........."	2013-09-05T17:48:16+0000	576671025725895	89e6ed15f2bdc6647366de31ad562cceeef581b8	0	"Claro que si Ana"	2013-09-05T18:25:18+0000	1
224_2	152605961465739_576659689060362	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"Para los que no pudieron disfrutarlo  una pequeña muestra..........."	2013-09-05T17:48:16+0000	576690105723987	38aa15de627ec848163a33b05e9623707ccecd0b	0	Ok	2013-09-05T19:24:59+0000	0
224_3	152605961465739_576659689060362	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"Para los que no pudieron disfrutarlo  una pequeña muestra..........."	2013-09-05T17:48:16+0000	576724162387248	444fefe2dd832861e380d03ffce1855b7b41243c	0	"Espectacular!!! Me kede sin habla.....son buenisimos!!!"	2013-09-05T20:54:18+0000	0
225_0	152605961465739_575038642555800	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"la peña de fiesta ...."	2013-09-01T20:04:49+0000	575074195885578	1c9c46dba2ef19a359839bedc0b25a8a3762c5b5	0	"Que buena gente!!!!!!!!"	2013-09-01T22:06:56+0000	1
225_1	152605961465739_575038642555800	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"la peña de fiesta ...."	2013-09-01T20:04:49+0000	575243842535280	97aee4373c99d92221b905c7bc297e5efdad1d09	0	"buena no, la mejor gente"	2013-09-02T08:59:37+0000	1
225_2	152605961465739_575038642555800	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"la peña de fiesta ...."	2013-09-01T20:04:49+0000	575339992525665	444fefe2dd832861e380d03ffce1855b7b41243c	0	"Sin duda la mejor!!! Jajaja"	2013-09-02T13:50:42+0000	1
227_0	152605961465739_566978076695190	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"lobreños e cojido la barra de san agustin os quiero verva todos en las fiestas un saludo"	2013-08-15T19:28:12+0000	566980206694977	318efa91d07983345c48f5a234cafe30c1e83637	0	"alli estaremos,pero q no nos falten unas buenas tapitas¡¡"	2013-08-15T19:35:35+0000	0
227_1	152605961465739_566978076695190	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"lobreños e cojido la barra de san agustin os quiero verva todos en las fiestas un saludo"	2013-08-15T19:28:12+0000	566981433361521	5d6fa254dd206ff49ccb150073626d4b0c9f8f0b	0	"x supuesto jaja"	2013-08-15T19:39:50+0000	0
227_2	152605961465739_566978076695190	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"lobreños e cojido la barra de san agustin os quiero verva todos en las fiestas un saludo"	2013-08-15T19:28:12+0000	568702536522744	444fefe2dd832861e380d03ffce1855b7b41243c	0	"Cuenta con nosotros!!! Ya sabes....reservanos un rinconcillo!!!"	2013-08-18T17:23:31+0000	0
227_3	152605961465739_566978076695190	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"lobreños e cojido la barra de san agustin os quiero verva todos en las fiestas un saludo"	2013-08-15T19:28:12+0000	568707906522207	5d6fa254dd206ff49ccb150073626d4b0c9f8f0b	0	"eso no hay ni q decirlo el palco vip lo teneis guardao jajaja"	2013-08-18T17:35:14+0000	0
236_0	152605961465739_562190863840578	29cc1edd5aea801b3dd1bb549f122c9bb3660b79	"FIESTAS EN LOBRAS"	2013-08-05T16:34:00+0000	562198040506527	1c9c46dba2ef19a359839bedc0b25a8a3762c5b5	0	"Deseando que lleguen las fiestas!!!!!!"	2013-08-05T16:52:44+0000	0
